change,biomass,env
0.99980000000000,-0.51374937903396,glucose
0.99990000000000,-0.51375028331747,glucose
1.00000000000000,-0.51375118798675,glucose
1.00010000000000,-0.51375209285612,glucose
1.00020000000000,-0.51375299725762,glucose
0.99980000000000,-0.27962398001751,nitrogen
0.99990000000000,-0.27962449000274,nitrogen
1.00000000000000,-0.27962500002542,nitrogen
1.00010000000000,-0.27962550996584,nitrogen
1.00020000000000,-0.27962602001471,nitrogen
